run_date,adm1_name,adm2_name,adm2_code,pop_total,pop_wra,w_exposure,facilities,fac_per_100k,A_distance,A_density,A_blend,v30,v3m,dlt_v30_raw,events30,events_90v,events_prevv,spillover,cast_state,cast_raw,access_A,mvi,MVI_raw,DCR100,PRS100,priority100,data_as_of
2025-11-12,Sonora,Huásabas,MX26032,920,230,0.5,1.0,434.7826086956522,12.814931207621742,0.0,0.39368481719408255,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.39368481719408255,0.0,19.7338618347,11.810544515822476,12.284108083683456,12.094682656539064,2025-11-12
2025-11-12,Sonora,Huatabampo,MX26033,80891,20223,2.0,36.0,178.01513128615932,11.56709115363495,0.16440932291502572,0.43568103048312073,0.0,0.0,0.0,0,0.0,0.0,0.2081165452653486,0.4199939042974704,146.0,0.43568103048312073,0.38079610655623386,50.9882490581,21.303959705347747,15.103780949086051,17.58385245159073,2025-11-12
2025-11-12,Sonora,Huépac,MX26034,968,242,0.5,2.0,826.4462809917355,4.206215924466098,0.0,0.11629102689699417,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.11629102689699417,0.0,9.7486338798,3.4887308069098246,8.955382600118398,6.768721882834969,2025-11-12
2025-11-12,Sonora,Imuris,MX26035,13085,3271,0.9554695873189141,9.0,275.14521553041885,7.901419470592235,0.06287917773786893,0.26679908113669104,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.26679908113669104,0.17503186519388994,36.4798449167,11.50460973797853,11.63663857696421,11.583827041369938,2025-11-12
2025-11-12,Sonora,Magdalena,MX26036,34560,8640,1.5528641620493666,12.0,138.88888888888889,11.185960796336339,0.2454314880746086,0.46391116393973575,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.46391116393973575,0.06423495668575518,28.6675724071,15.202034051907177,13.447999028060073,14.149613037598913,2025-11-12
2025-11-12,Sonora,Mazatán,MX26037,1131,283,0.5,2.0,706.7137809187279,8.422305150789377,0.0,0.25214369855043867,0.0,0.0,0.0,0,0.0,0.0,0.6140720756864302,0.4199939042974704,146.0,0.25214369855043867,0.08584974771822851,30.191627907,11.10362620268478,12.229743593088907,11.779296636927256,2025-11-12
2025-11-12,Sonora,Moctezuma,MX26038,5330,1333,0.6099463975387506,4.0,300.0750187546887,8.453055969064893,0.04741997227385864,0.27684455100779015,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.27684455100779015,0.0,22.041210432,8.305336530233705,10.882024889447948,9.85134954576225,2025-11-12
2025-11-12,Sonora,Naco,MX26039,6052,1513,0.6498244680226035,2.0,132.18770654329148,12.05294239511949,0.26411906487286935,0.5011912127324298,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.5011912127324298,0.3360808394241508,47.835382639,21.75735317045591,15.254589027264382,17.855694684540996,2025-11-12
2025-11-12,Sonora,Nácori Chico,MX26040,1574,393,0.5,2.0,508.9058524173028,15.954570040014179,0.0,0.4948516332909458,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.4948516332909458,0.45267744981330543,56.0565912117,23.89909799499448,15.761497125912344,19.0165374735452,2025-11-12
2025-11-12,Sonora,Nacozari de García,MX26041,15051,3763,1.0248108271141363,3.0,79.72362476747276,27.052603403396926,0.5190039593770022,0.7595019796885011,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.7595019796885011,0.0,18.2794144396,22.785059390655032,16.67391403361648,19.1183721764319,2025-11-12
2025-11-12,Sonora,Navojoa,MX26042,171647,42912,2.0,61.0,142.15137956748694,1.8244889966973874,0.23697108950616175,0.15803152454192837,0.0,0.0,0.0,0,0.0,0.0,0.7326200544483223,0.4199939042974704,146.0,0.15803152454192837,0.20915054012364057,38.8855472942,11.098079812311504,11.951436788196371,11.610093997842425,2025-11-12
