event_id_cnty,event_date,event_type,adm2_code,latitude,longitude
MEX88302,2024-05-27,Violence against civilians,MX20450,16.6397,-97.4969
MEX88306,2024-05-27,Violence against civilians,MX26055,32.4798,-114.7796
MEX88308,2024-05-27,Violence against civilians,MX27006,18.1812,-93.3213
MEX88309,2024-05-27,Battles,MX28018,24.219,-98.4868
MEX88387,2024-05-27,Violence against civilians,MX28018,24.219,-98.4868
MEX88667,2024-05-27,Violence against civilians,MX21106,18.8742,-98.3153
MEX88247,2024-05-26,Violence against civilians,MX08019,28.6368,-106.0763
MEX88254,2024-05-26,Violence against civilians,MX12078,17.193,-98.4553
MEX88261,2024-05-26,Violence against civilians,MX21076,19.9436,-97.3147
MEX88265,2024-05-26,Battles,MX26043,31.3259,-110.9458
MEX88266,2024-05-26,Violence against civilians,MX26043,31.3259,-110.9458
MEX88494,2024-05-26,Violence against civilians,MX21114,19.044,-98.1975
MEX88534,2024-05-26,Violence against civilians,MX12078,17.193,-98.4553
MEX88551,2024-05-26,Violence against civilians,MX15083,19.2015,-98.8713
MEX88181,2024-05-25,Violence against civilians,MX02004,32.5325,-117.019
MEX88202,2024-05-25,Battles,MX13059,20.5326,-99.6336
MEX88204,2024-05-25,Violence against civilians,MX14039,20.6764,-103.3422
MEX88208,2024-05-25,Violence against civilians,MX16002,18.8938,-102.7939
MEX88209,2024-05-25,Battles,MX16006,19.0967,-102.5035
MEX88218,2024-05-25,Violence against civilians,MX19009,25.458,-100.03
MEX88219,2024-05-25,Violence against civilians,MX19018,25.8005,-100.5855
MEX88221,2024-05-25,Battles,MX20041,18.1304,-96.8462
MEX88223,2024-05-25,Violence against civilians,MX21076,19.9436,-97.3147
MEX88228,2024-05-25,Violence against civilians,MX27002,17.9894,-93.3769
MEX88231,2024-05-25,Violence against civilians,MX27008,17.9724,-93.6016
MEX88237,2024-05-25,Violence against civilians,MX28032,26.0924,-98.2781
MEX88594,2024-05-25,Violence against civilians,MX07081,17.1379,-92.7088
MEX87607,2024-05-24,Violence against civilians,MX11007,20.5215,-100.814
MEX87772,2024-05-24,Battles,MX21119,19.0288,-98.275
MEX88171,2024-05-24,Violence against civilians,MX13066,19.9392,-98.7922
MEX88174,2024-05-24,Violence against civilians,MX14097,20.4736,-103.4431
MEX88898,2024-05-24,Violence against civilians,MX12077,16.5781,-98.801
MEX87770,2024-05-23,Violence against civilians,MX21114,19.044,-98.1975
MEX87877,2024-05-23,Violence against civilians,MX30092,19.4227,-97.0043
MEX87608,2024-05-21,Violence against civilians,MX11007,20.6314,-100.8425
MEX87869,2024-05-21,Violence against civilians,MX30174,18.4474,-96.3603
MEX87621,2024-05-21,Violence against civilians,MX11025,20.8897,-101.9213
MEX87545,2024-05-20,Violence against civilians,MX07066,17.0033,-92.4522
MEX87767,2024-05-20,Violence against civilians,MX21114,19.044,-98.1975
MEX87828,2024-05-20,Violence against civilians,MX27012,17.6586,-92.4431
MEX87826,2024-05-19,Violence against civilians,MX27005,18.266,-93.225
MEX87515,2024-05-17,Violence against civilians,MX27014,18.3982,-93.2123
MEX87831,2024-05-17,Violence against civilians,MX27014,18.3411,-93.2207
MEX87425,2024-05-16,Battles,MX07020,16.0864,-92.8389
MEX88664,2024-06-02,Violence against civilians,MX27014,18.4108,-93.1789
MEX88343,2024-06-02,Violence against civilians,MX07072,17.2036,-92.9315
MEX87777,2024-05-20,Violence against civilians,MX21164,18.9661,-97.9054
MEX88264,2024-05-26,Battles,MX26017,30.7166,-112.1562
MEX88568,2024-06-01,Battles,MX30102,20.1277,-96.9958
MEX88933,2024-06-10,Violence against civilians,MX27014,18.2907,-93.128
MEX89092,2024-06-24,Violence against civilians,MX30071,19.1501,-96.9604
MEX89098,2024-06-22,Battles,MX25002,25.1254,-108.0138
MEX89101,2024-06-28,Battles,MX27008,17.8352,-93.3908
MEX89103,2024-06-22,Battles,MX25004,23.3294,-105.9753
MEX89104,2024-06-24,Battles,MX30071,19.1501,-96.9604
MEX89105,2024-06-23,Battles,MX28022,25.8799,-97.5048
MEX89107,2024-06-24,Battles,MX19042,25.6968,-99.6237
MEX89108,2024-06-25,Battles,MX02003,32.5245,-116.0568
MEX89109,2024-06-22,Battles,MX08003,26.9369,-105.393
MEX89110,2024-06-23,Battles,MX28022,25.8799,-97.5048
MEX89111,2024-06-25,Battles,MX26017,30.6561,-112.1882
MEX89112,2024-06-25,Battles,MX26017,30.7002,-112.1775
MEX89113,2024-06-25,Battles,MX26017,30.5793,-112.2555
MEX89116,2024-06-24,Battles,MX21114,19.044,-98.1975
MEX89122,2024-06-26,Battles,MX26055,32.4798,-114.7796
MEX89124,2024-06-27,Battles,MX26055,32.4798,-114.7796
MEX89125,2024-06-28,Battles,MX08019,29.0725,-106.2509
MEX89128,2024-06-25,Violence against civilians,MX05018,26.9012,-101.4172
MEX89130,2024-06-25,Violence against civilians,MX11007,20.5215,-100.814
MEX89131,2024-06-28,Violence against civilians,MX20064,16.6078,-95.9783
MEX89132,2024-06-27,Violence against civilians,MX11017,20.6728,-101.3481
MEX89133,2024-06-28,Violence against civilians,MX14039,20.6764,-103.3422
MEX89137,2024-06-24,Violence against civilians,MX16108,19.9836,-102.286
MEX89138,2024-06-22,Violence against civilians,MX17008,18.7682,-99.1775
MEX89144,2024-06-22,Violence against civilians,MX01001,21.8798,-102.296
MEX89145,2024-06-22,Violence against civilians,MX07109,17.1739,-92.3339
MEX89146,2024-06-22,Violence against civilians,MX09015,19.4313,-99.1531
MEX89148,2024-06-22,Violence against civilians,MX11007,20.5215,-100.814
MEX89149,2024-06-22,Violence against civilians,MX11030,21.7139,-100.9703
MEX89150,2024-06-22,Violence against civilians,MX16053,19.7398,-101.1146
MEX89151,2024-06-22,Violence against civilians,MX19031,25.6513,-100.106
MEX89153,2024-06-22,Violence against civilians,MX19046,25.7553,-100.2896
MEX89154,2024-06-23,Violence against civilians,MX02004,32.5325,-117.019
MEX89155,2024-06-23,Violence against civilians,MX20227,17.1525,-96.7897
MEX89157,2024-06-23,Violence against civilians,MX32033,21.1895,-103.1741
MEX89159,2024-06-24,Violence against civilians,MX14097,20.4736,-103.4431
MEX89170,2024-06-26,Violence against civilians,MX14097,20.4736,-103.4431
MEX89173,2024-06-26,Violence against civilians,MX19048,25.6744,-100.4617
MEX89174,2024-06-27,Violence against civilians,MX08017,28.4826,-106.7473
MEX89178,2024-06-27,Violence against civilians,MX26030,29.0749,-110.959
MEX89179,2024-06-28,Violence against civilians,MX08019,28.6368,-106.0763
MEX89185,2024-06-28,Violence against civilians,MX07046,16.3805,-93.8601
MEX89187,2024-06-28,Violence against civilians,MX08037,31.7465,-106.485
MEX89189,2024-06-27,Violence against civilians,MX26043,31.3259,-110.9458
MEX89191,2024-06-24,Violence against civilians,MX21034,19.1322,-98.2853
MEX89193,2024-06-27,Violence against civilians,MX14097,20.4736,-103.4431
MEX89195,2024-06-05,Violence against civilians,MX19031,25.6513,-100.106
MEX89196,2024-06-20,Violence against civilians,MX27014,18.2907,-93.128
MEX89200,2024-06-22,Violence against civilians,MX27002,17.9894,-93.3769
MEX89203,2024-06-23,Violence against civilians,MX11028,20.2745,-100.9851
MEX89206,2024-06-23,Violence against civilians,MX30204,18.1383,-94.1472
MEX89208,2024-06-24,Violence against civilians,MX12039,17.169,-99.522
MEX89212,2024-06-24,Violence against civilians,MX19018,25.8005,-100.5855
MEX89215,2024-06-24,Violence against civilians,MX21156,18.4622,-97.392
MEX89217,2024-06-24,Violence against civilians,MX30117,18.6739,-96.7076
MEX89219,2024-06-25,Violence against civilians,MX02004,32.5325,-117.019
MEX89220,2024-06-25,Violence against civilians,MX08019,28.6368,-106.0763
MEX89221,2024-06-25,Violence against civilians,MX08019,28.6368,-106.0763
MEX89223,2024-06-25,Violence against civilians,MX06007,19.1034,-104.3327
MEX89226,2024-06-25,Violence against civilians,MX17017,18.6405,-99.3246
MEX89228,2024-06-25,Violence against civilians,MX17029,18.8861,-99.0608
MEX89229,2024-06-25,Violence against civilians,MX32010,23.1749,-102.8682
MEX89231,2024-06-26,Violence against civilians,MX07065,17.6992,-92.1867
MEX89232,2024-06-26,Violence against civilians,MX09017,19.4193,-99.1137
MEX89233,2024-06-26,Violence against civilians,MX14039,20.6764,-103.3422
MEX89235,2024-06-26,Violence against civilians,MX14124,20.6214,-103.0668
MEX89238,2024-06-26,Violence against civilians,MX19019,25.6652,-100.4025
MEX89240,2024-06-26,Violence against civilians,MX27005,18.262,-93.161
MEX89241,2024-06-26,Violence against civilians,MX27016,17.563,-92.9472
MEX89242,2024-06-27,Violence against civilians,MX10017,26.4427,-105.5072
MEX89247,2024-06-27,Violence against civilians,MX26055,32.4798,-114.7796
MEX89248,2024-06-28,Violence against civilians,MX16076,20.0585,-102.7157
MEX89249,2024-06-28,Violence against civilians,MX19021,25.808,-100.3226
MEX89250,2024-06-28,Violence against civilians,MX27002,17.9894,-93.3769
MEX89388,2024-06-22,Violence against civilians,MX28032,26.0924,-98.2781
MEX89123,2024-06-27,Battles,MX11007,20.5215,-100.814
MEX89395,2024-07-02,Violence against civilians,MX13067,20.1928,-99.2727
MEX89400,2024-06-30,Battles,MX19019,25.6652,-100.4025
MEX89401,2024-06-30,Battles,MX26030,29.0749,-110.959
MEX89404,2024-07-01,Battles,MX07116,16.1396,-90.8659
MEX89405,2024-07-01,Battles,MX19018,25.8005,-100.5855
MEX89406,2024-07-01,Battles,MX14039,20.6764,-103.3422
MEX89407,2024-07-02,Battles,MX19020,25.7955,-99.1787
MEX89409,2024-07-02,Battles,MX11005,20.5453,-100.6882
MEX89412,2024-07-02,Battles,MX02004,32.5325,-117.019
MEX89413,2024-07-03,Battles,MX14069,19.9271,-102.8764
MEX89414,2024-07-03,Battles,MX04007,18.2549,-92.0907
MEX89415,2024-07-03,Battles,MX14120,20.7206,-103.3883
MEX89416,2024-07-03,Battles,MX27005,18.266,-93.225
MEX89418,2024-07-04,Battles,MX19013,25.7059,-99.2393
MEX89422,2024-07-04,Battles,MX32017,22.7468,-102.5188
MEX89423,2024-07-05,Battles,MX11007,20.5215,-100.814
MEX89435,2024-06-28,Violence against civilians,MX26030,29.0749,-110.959
MEX89436,2024-06-28,Violence against civilians,MX26030,29.0749,-110.959
MEX89439,2024-06-29,Violence against civilians,MX23005,21.1614,-86.8248
MEX89440,2024-06-29,Violence against civilians,MX26018,27.4965,-109.9327
MEX89442,2024-06-29,Violence against civilians,MX02002,32.5288,-115.4133
MEX89443,2024-06-29,Violence against civilians,MX25018,24.7682,-107.6232
MEX89445,2024-06-29,Violence against civilians,MX16053,19.5263,-101.3638
MEX89448,2024-06-29,Violence against civilians,MX26018,27.4965,-109.9327
MEX89450,2024-06-29,Violence against civilians,MX15037,19.3599,-99.3515
MEX89451,2024-06-29,Violence against civilians,MX11017,20.6728,-101.3481
MEX89454,2024-06-30,Violence against civilians,MX19010,25.9322,-100.3641
MEX89455,2024-06-30,Violence against civilians,MX08019,28.6368,-106.0763
MEX89457,2024-06-30,Violence against civilians,MX20043,16.4333,-95.0216
MEX89460,2024-06-30,Violence against civilians,MX32038,21.9728,-101.508
MEX89463,2024-06-30,Violence against civilians,MX26017,30.7166,-112.1562
MEX89464,2024-06-30,Violence against civilians,MX26017,30.7166,-112.1562
MEX89465,2024-06-30,Violence against civilians,MX09003,19.3502,-99.1621
MEX89467,2024-06-30,Violence against civilians,MX26030,29.0749,-110.959
MEX89470,2024-06-30,Violence against civilians,MX25018,24.7841,-107.5907
MEX89473,2024-07-01,Violence against civilians,MX11017,20.6728,-101.3481
MEX89478,2024-07-01,Violence against civilians,MX14097,20.4736,-103.4431
MEX89481,2024-07-01,Violence against civilians,MX14097,20.4526,-103.5218
MEX89482,2024-07-01,Violence against civilians,MX23005,21.1614,-86.8248
MEX89483,2024-07-01,Violence against civilians,MX19010,25.9322,-100.3641
MEX89493,2024-07-02,Violence against civilians,MX26017,30.7166,-112.1562
MEX89494,2024-07-02,Violence against civilians,MX12029,17.5516,-99.5011
MEX89495,2024-07-02,Violence against civilians,MX15058,19.4088,-99.0182
MEX89496,2024-07-02,Violence against civilians,MX26018,27.4965,-109.9327
MEX89498,2024-07-02,Violence against civilians,MX32057,22.7354,-102.366
MEX89499,2024-07-02,Violence against civilians,MX16108,19.9836,-102.286
MEX89502,2024-07-02,Violence against civilians,MX02004,32.5325,-117.019
MEX89503,2024-07-02,Violence against civilians,MX02004,32.5325,-117.019
MEX89506,2024-07-03,Violence against civilians,MX27005,18.2408,-93.3506
MEX89507,2024-07-03,Violence against civilians,MX11020,20.9395,-101.6422
MEX89508,2024-07-03,Violence against civilians,MX11007,20.5215,-100.814
MEX89509,2024-07-03,Violence against civilians,MX09015,19.4313,-99.1531
MEX89510,2024-07-03,Violence against civilians,MX09007,19.359,-99.0926
MEX89511,2024-07-03,Violence against civilians,MX14039,20.6764,-103.3422
MEX89514,2024-07-03,Violence against civilians,MX21156,18.4622,-97.392
MEX89515,2024-07-03,Violence against civilians,MX17013,18.7026,-98.8499
MEX89516,2024-07-03,Violence against civilians,MX14120,20.7206,-103.3883
MEX89518,2024-07-03,Violence against civilians,MX09011,19.2706,-99.0048
MEX89522,2024-07-04,Violence against civilians,MX26055,32.4798,-114.7796
MEX89523,2024-07-04,Violence against civilians,MX11017,20.5985,-101.3446
MEX89524,2024-07-04,Violence against civilians,MX30183,19.9627,-97.2125
MEX89526,2024-07-04,Violence against civilians,MX19048,25.6744,-100.4617
MEX89527,2024-07-04,Violence against civilians,MX27005,18.266,-93.225
MEX89529,2024-07-04,Violence against civilians,MX11020,21.032,-101.5083
MEX89531,2024-07-04,Violence against civilians,MX02004,32.5325,-117.019
MEX89535,2024-07-05,Violence against civilians,MX11007,20.5215,-100.814
MEX89536,2024-07-05,Violence against civilians,MX09007,19.359,-99.0926
MEX89537,2024-07-05,Violence against civilians,MX20418,16.4397,-95.4431
MEX89539,2024-07-05,Violence against civilians,MX14120,20.7206,-103.3883
MEX89541,2024-07-05,Violence against civilians,MX06003,19.3258,-103.7594
MEX87969,2024-06-18,Violence against civilians,MX12001,16.8819,-99.7155
MEX90001,2024-07-12,Violence against civilians,MX02004,32.5325,-117.019
MEX90008,2024-07-12,Violence against civilians,MX14039,20.6764,-103.3422
MEX90015,2024-07-12,Violence against civilians,MX19045,25.9596,-100.2915
MEX90024,2024-07-12,Violence against civilians,MX27016,17.563,-92.9472
MEX90171,2024-07-12,Violence against civilians,MX21114,19.044,-98.1975
MEX90172,2024-07-12,Violence against civilians,MX26055,32.4798,-114.7796
MEX90175,2024-07-12,Battles,MX21045,18.996,-97.4149
MEX89970,2024-07-11,Violence against civilians,MX05035,25.5418,-103.4531
MEX89972,2024-07-11,Violence against civilians,MX14097,20.4736,-103.4431
MEX89987,2024-07-11,Violence against civilians,MX19031,25.6513,-100.106
MEX90053,2024-07-11,Battles,MX19013,25.7059,-99.2393
MEX90162,2024-07-11,Violence against civilians,MX32017,22.7468,-102.5188
MEX89946,2024-07-10,Violence against civilians,MX08019,28.6368,-106.0763
MEX89947,2024-07-10,Violence against civilians,MX11007,20.5215,-100.814
MEX89948,2024-07-10,Violence against civilians,MX11007,20.5215,-100.814
MEX89961,2024-07-10,Violence against civilians,MX21114,19.044,-98.1975
MEX89997,2024-07-10,Battles,MX02004,32.5325,-117.019
MEX90017,2024-07-10,Battles,MX11007,20.5215,-100.814
MEX90124,2024-07-10,Violence against civilians,MX08019,28.6368,-106.0763
MEX90127,2024-07-10,Violence against civilians,MX08017,28.4063,-106.866
MEX90135,2024-07-10,Violence against civilians,MX15106,19.2935,-99.6573
MEX90142,2024-07-10,Violence against civilians,MX21041,19.0991,-98.2541
MEX90147,2024-07-10,Violence against civilians,MX21114,19.044,-98.1975
MEX90148,2024-07-10,Violence against civilians,MX21114,19.0873,-98.1036
MEX90153,2024-07-10,Violence against civilians,MX21156,18.4622,-97.392
MEX89912,2024-07-09,Battles,MX28007,26.1805,-98.9195
MEX89995,2024-07-09,Battles,MX17017,18.4885,-99.2739
MEX90011,2024-07-09,Violence against civilians,MX08019,28.6368,-106.0763
MEX90090,2024-07-09,Violence against civilians,MX11007,20.5215,-100.814
MEX90097,2024-07-09,Violence against civilians,MX16020,19.9682,-101.1396
MEX90104,2024-07-09,Violence against civilians,MX15106,19.2935,-99.6573
MEX90117,2024-07-09,Violence against civilians,MX26030,29.0749,-110.959
MEX90118,2024-07-09,Violence against civilians,MX28032,26.0924,-98.2781
MEX90161,2024-07-09,Battles,MX11044,20.5214,-100.9196
MEX90167,2024-07-09,Battles,MX24025,22.627,-101.7148
MEX89875,2024-07-08,Battles,MX08011,28.0697,-104.2093
MEX89876,2024-07-08,Battles,MX10034,25.4705,-106.9277
MEX89879,2024-07-08,Battles,MX25003,25.7863,-107.3384
MEX89896,2024-07-08,Violence against civilians,MX09015,19.4313,-99.1531
MEX89930,2024-07-08,Violence against civilians,MX07027,16.708,-93.016
MEX89932,2024-07-08,Violence against civilians,MX27006,17.9978,-93.2783
MEX89933,2024-07-08,Violence against civilians,MX27006,18.1181,-93.296
MEX89934,2024-07-08,Violence against civilians,MX30073,18.1551,-95.058
MEX89963,2024-07-08,Violence against civilians,MX02004,32.5325,-117.019
MEX90076,2024-07-08,Violence against civilians,MX02005,32.3637,-117.0545
MEX90078,2024-07-08,Violence against civilians,MX08019,28.6368,-106.0763
MEX90084,2024-07-08,Violence against civilians,MX14064,21.8642,-101.5933
MEX90086,2024-07-08,Violence against civilians,MX27012,17.7564,-92.5941
MEX90152,2024-07-08,Battles,MX23001,20.5038,-86.9576
MEX89888,2024-07-07,Violence against civilians,MX32010,23.1749,-102.8682
MEX89907,2024-07-07,Violence against civilians,MX02004,32.5325,-117.019
MEX89910,2024-07-07,Violence against civilians,MX08019,28.6368,-106.0763
MEX89916,2024-07-07,Violence against civilians,MX06008,19.3746,-104.0932
MEX89927,2024-07-07,Violence against civilians,MX21019,18.9044,-98.3731
MEX89959,2024-07-07,Battles,MX16070,19.91,-102.0067
MEX89969,2024-07-07,Battles,MX32056,22.7761,-102.5718
MEX90055,2024-07-07,Violence against civilians,MX11017,20.6728,-101.3481
MEX90057,2024-07-07,Violence against civilians,MX12029,17.5516,-99.5011
MEX90069,2024-07-07,Violence against civilians,MX27006,18.0656,-93.1726
MEX90070,2024-07-07,Violence against civilians,MX32038,22.1834,-101.5892
MEX90123,2024-07-07,Battles,MX27002,17.9894,-93.3769
MEX89905,2024-07-06,Violence against civilians,MX13030,20.4849,-99.2188
MEX89920,2024-07-06,Violence against civilians,MX26017,30.7166,-112.1562
MEX90031,2024-07-06,Violence against civilians,MX02004,32.5325,-117.019
MEX90045,2024-07-06,Violence against civilians,MX19046,25.7553,-100.2896
MEX89923,2024-07-05,Battles,MX11007,20.5215,-100.814
MEX89924,2024-07-05,Battles,MX11007,20.5215,-100.814
MEX90028,2024-07-05,Violence against civilians,MX19031,25.6513,-100.106
MEX90030,2024-07-05,Violence against civilians,MX32056,22.7919,-102.6317
MEX89889,2024-07-02,Violence against civilians,MX30175,20.498,-97.5246
MEX89900,2024-07-02,Violence against civilians,MX19010,25.9322,-100.3641
